match_id,player_id,goal,pass_acc,assist,playtime
4,441,3,78.46,1,90
18,314,0,80.55,1,90
28,390,0,83.69,0,90
22,86,0,74.2,0,90
39,512,2,72.55,0,90
13,450,0,67.03,1,90
24,272,0,88.86,1,90
25,34,1,95.55,1,90
31,54,3,61.3,0,90
21,123,1,83.34,1,90
37,344,0,85.45,0,90
36,462,0,61.61,0,90
12,390,0,74.87,2,90
27,65,2,81.58,0,90
16,323,3,74.92,0,90
15,248,1,86.92,1,90
38,12,0,82.72,1,90
40,28,2,73.38,1,90
36,307,2,85.33,0,90
30,191,3,88.56,1,90
27,302,2,75.36,1,90
22,29,2,60.03,2,90
18,115,1,69.82,2,90
1,226,1,72.31,1,90
11,396,3,81.04,2,90
31,147,1,66.94,0,90
17,35,2,73.33,0,90
29,395,0,76.52,0,90
19,166,0,90.46,0,90
21,240,0,69.77,0,90
23,114,0,92.22,0,90
35,132,0,61.85,1,90
10,524,2,81.73,2,90
34,107,1,73.31,1,90
36,243,2,82.64,2,90
9,243,3,66.71,2,90
18,336,3,81.35,1,90
36,194,2,78.86,1,90
2,454,0,66.12,0,90
2,427,0,98.23,0,90
25,23,2,94.86,1,90
27,71,1,88.84,0,90
19,299,1,69.14,0,90
6,303,1,81.01,0,90
1,502,2,65.46,2,90
35,478,1,98.63,2,90
30,61,2,65.21,2,90
16,200,0,78.87,0,90
27,46,3,87.43,0,90
13,346,3,85.58,1,90
4,42,0,95.39,1,90
15,123,1,65.12,1,90
31,248,3,95.03,0,90
16,48,3,75.63,0,90
13,208,1,68.17,0,90
12,225,1,97.31,0,90
9,86,0,74.12,2,90
13,431,2,73.19,1,90
39,164,1,66.4,0,90
18,127,2,69.88,2,90
30,5,3,95.23,2,90
24,121,0,90.65,2,90
30,183,2,91.92,1,90
38,43,0,89.42,0,90
3,68,1,84.17,2,90
13,371,1,91.29,0,90
21,302,0,74.63,2,90
12,528,2,82.88,0,90
34,176,0,78.12,1,90
26,11,0,94.55,1,90
36,8,2,90.82,0,90
4,410,2,75.36,0,90
4,114,2,86.51,1,90
1,409,2,76.85,1,90
1,254,1,73.94,1,90
38,382,3,84.26,0,90
15,92,2,78.97,0,90
35,435,0,95.62,0,90
36,113,3,86.15,2,90
34,319,1,71.59,0,90
23,307,0,66.77,0,90
30,154,3,68.84,0,90
13,310,2,95.43,0,90
30,167,0,68.65,2,90
9,515,2,64.54,2,90
22,335,3,85.26,2,90
4,27,0,69.74,2,90
28,414,2,66.5,1,90
8,253,1,70.03,2,90
31,224,2,74.13,0,90
17,75,1,65.98,0,90
19,183,0,77.06,1,90
16,384,2,89.51,1,90
32,218,3,78.81,1,90
40,7,1,74.64,2,90
9,12,0,79.24,1,90
29,124,3,86.0,2,90
32,109,0,98.9,1,90
40,292,1,94.54,1,90
26,402,2,93.58,2,90
12,108,2,65.75,0,90
10,18,2,93.61,0,90
27,14,1,68.47,1,90
23,70,0,80.66,1,90
9,68,2,93.03,2,90
39,311,1,81.8,0,90
14,291,1,77.03,2,90
3,262,2,72.52,2,90
13,355,0,71.99,0,90
36,94,3,72.74,0,90
32,327,1,68.34,2,90
19,494,2,84.31,0,90
25,106,3,80.33,2,90
21,92,0,62.01,1,90
1,361,3,85.78,2,90
16,111,1,64.12,2,90
5,458,2,97.4,2,90
39,285,1,71.66,0,90
15,70,1,74.49,0,90
17,275,2,76.6,0,90
13,498,1,77.1,1,90
20,436,3,74.98,1,90
9,399,1,91.45,2,90
19,250,1,92.32,0,90
35,263,2,89.62,1,90
16,105,0,65.85,2,90
21,385,1,67.18,0,90
29,74,2,91.01,0,90
34,113,1,93.43,1,90
32,365,0,85.16,0,90
16,172,3,86.79,0,90
11,271,0,65.7,2,90
7,458,0,74.66,0,90
17,155,2,61.22,0,90
23,236,1,96.12,0,90
32,155,0,90.39,1,90
13,485,1,91.67,0,90
20,293,0,74.66,0,90
23,222,3,74.43,0,90
27,464,0,68.05,2,90
38,94,1,71.45,0,90
22,162,3,77.66,2,90
14,20,2,72.59,2,90
17,279,1,71.15,1,90
36,200,1,91.67,1,90
29,281,2,64.89,1,90
30,275,1,70.75,1,90
2,404,2,86.66,0,90
4,161,1,72.8,0,90
31,410,3,71.64,0,90
35,444,3,98.58,2,90
19,489,1,94.92,2,90
29,275,0,83.79,1,90
39,167,0,62.26,1,90
8,233,0,81.51,1,90
31,106,3,66.76,1,90
24,234,1,99.08,1,90
5,19,2,62.1,2,90
33,226,3,99.94,2,90
11,426,2,66.97,1,90
34,253,2,94.65,0,90
7,394,0,94.19,1,90
39,391,3,63.63,1,90
1,167,1,80.5,2,90
34,193,3,64.94,1,90
25,189,3,89.41,0,90
3,503,2,69.01,2,90
12,17,3,61.66,0,90
35,503,0,64.06,0,90
23,75,2,61.29,1,90
29,362,2,74.1,1,90
28,181,2,89.93,2,90
10,61,1,61.1,2,90
24,241,2,95.73,0,90
9,325,0,70.48,0,90
36,139,0,73.8,1,90
15,488,2,92.96,2,90
33,413,0,90.97,0,90
9,234,1,73.61,1,90
30,138,0,81.38,0,90
40,116,1,64.22,1,90
1,160,3,65.01,2,90
40,111,2,71.06,2,90
3,165,3,93.36,1,90
37,27,1,99.3,0,90
37,126,0,78.78,0,90
21,238,1,86.43,2,90
40,508,3,74.09,0,90
7,256,0,66.57,1,90
1,71,1,62.77,2,90
9,311,1,68.39,0,90
39,346,2,81.24,1,90
37,20,3,90.17,2,90
22,368,2,62.89,2,90
7,469,0,97.83,1,90
8,347,2,81.75,2,90
15,295,2,82.94,1,90
6,303,0,65.26,1,90
10,491,1,87.81,1,90
13,275,1,63.15,2,90
11,6,2,94.19,1,90
36,492,3,92.55,1,90
17,5,3,83.09,0,90
10,197,1,65.99,2,90
9,464,1,80.22,2,90
38,138,1,94.71,1,90
16,393,1,75.08,0,90
20,347,0,67.4,2,90
20,334,0,74.91,2,90
6,168,2,70.18,1,90
32,128,1,97.21,1,90
37,299,2,65.67,1,90
1,280,1,63.1,0,90
5,408,0,65.44,0,90
5,215,3,62.66,1,90
13,428,2,79.26,0,90
1,501,3,93.12,2,90
39,43,2,95.79,0,90
7,514,3,91.19,2,90
8,217,0,88.59,1,90
12,304,2,89.27,1,90
34,211,2,97.15,2,90
31,209,2,77.99,0,90
11,120,0,75.15,0,90
38,98,0,83.58,1,90
21,335,2,94.55,0,90
40,5,2,91.09,0,90
32,163,1,69.83,0,90
11,6,2,67.69,1,90
8,120,0,70.97,0,90
13,115,2,65.81,0,90
8,319,1,94.14,2,90
15,443,3,84.62,0,90
39,375,3,77.01,2,90
28,261,2,71.03,2,90
8,77,3,85.55,1,90
17,438,0,84.63,1,90
39,469,0,89.49,2,90
37,316,2,92.8,1,90
16,303,2,94.65,0,90
37,498,0,99.91,1,90
11,115,3,97.73,1,90
4,107,3,83.54,0,90
15,179,1,72.03,0,90
32,443,0,81.18,1,90
12,194,1,72.07,1,90
28,267,1,91.54,2,90
5,125,1,87.05,0,90
5,317,2,92.19,0,90
9,23,3,65.98,1,90
4,447,0,77.83,1,90
26,163,2,61.67,2,90
19,518,1,90.5,0,90
36,48,3,66.71,1,90
1,384,2,98.37,1,90
31,482,0,77.81,1,90
37,332,2,91.56,2,90
10,43,0,95.49,0,90
17,411,3,89.75,0,90
2,322,0,85.1,0,90
21,235,3,91.88,2,90
1,164,3,87.6,0,90
1,145,1,89.66,0,90
20,103,3,83.3,0,90
13,283,1,96.36,2,90
26,47,3,97.78,0,90
1,347,3,73.33,1,90
37,103,2,62.0,1,90
11,461,0,60.28,1,90
6,148,2,92.55,0,90
1,151,2,97.1,0,90
27,483,3,92.52,0,90
32,431,3,95.63,2,90
36,122,2,82.82,0,90
23,192,2,65.15,0,90
28,500,2,64.83,0,90
17,489,2,70.25,1,90
17,117,1,80.37,0,90
13,74,1,86.05,2,90
17,212,1,80.49,0,90
7,460,1,79.1,0,90
39,455,3,73.04,0,90
7,403,0,71.81,1,90
18,396,0,76.29,0,90
1,82,3,61.42,1,90
39,494,2,60.49,2,90
15,246,1,75.46,2,90
14,275,3,99.34,1,90
14,157,2,64.37,0,90
19,31,2,75.68,1,90
27,448,0,83.22,2,90
26,355,3,63.96,0,90
27,90,0,76.81,2,90
2,186,3,73.61,0,90
23,181,1,60.58,1,90
22,428,0,92.56,0,90
30,84,2,67.99,2,90
26,50,1,82.16,0,90
5,400,2,86.21,2,90
18,505,1,68.64,1,90
3,358,1,79.06,1,90
11,11,3,99.38,0,90
26,451,0,68.11,1,90
18,150,0,70.09,1,90
4,142,3,92.03,1,90
4,8,1,87.61,2,90
13,245,3,71.59,2,90
8,30,2,92.73,1,90
28,232,2,97.68,0,90
18,507,3,69.22,0,90
32,16,1,88.93,1,90
9,294,2,81.43,0,90
28,480,0,90.02,2,90
35,145,2,68.97,0,90
35,288,0,83.77,0,90
12,345,0,68.23,0,90
22,511,1,66.45,0,90
14,11,0,86.74,0,90
29,168,3,98.72,1,90
26,191,1,87.17,1,90
10,362,1,96.59,1,90
15,174,3,61.56,0,90
37,205,2,86.07,1,90
31,259,3,89.78,0,90
13,95,0,80.54,2,90
40,373,1,99.11,2,90
34,63,2,67.27,1,90
7,116,2,89.03,2,90
18,117,2,70.68,1,90
17,306,3,73.16,0,90
25,463,3,65.82,2,90
19,90,0,74.38,0,90
23,109,2,73.22,1,90
15,347,3,95.43,0,90
13,252,3,83.99,1,90
37,139,0,65.04,1,90
12,207,2,98.9,0,90
13,31,1,64.65,1,90
27,250,0,64.62,0,90
1,505,1,61.5,0,90
18,270,3,82.87,0,90
1,170,0,71.42,0,90
27,142,2,75.82,0,90
17,197,1,86.67,2,90
5,485,0,74.08,2,90
2,326,3,62.77,2,90
25,246,2,77.57,0,90
10,361,0,65.99,0,90
25,137,2,78.51,1,90
11,125,1,94.91,1,90
17,194,2,90.17,2,90
38,249,3,73.66,1,90
10,68,2,86.5,2,90
5,160,1,94.54,0,90
35,22,3,98.11,0,90
24,294,3,66.05,2,90
11,286,2,91.84,1,90
20,148,1,82.09,1,90
4,170,3,94.3,2,90
19,360,0,62.81,1,90
9,429,1,81.28,1,90
29,57,2,83.01,0,90
23,364,3,86.26,0,90
32,397,1,89.74,1,90
25,73,0,73.04,0,90
24,129,3,73.88,1,90
19,19,0,64.2,1,90
32,362,3,61.74,1,90
16,61,1,64.1,0,90
24,397,0,99.37,0,90
19,90,2,78.34,0,90
36,221,3,75.22,1,90
28,522,3,94.62,2,90
24,205,1,67.75,0,90
8,433,0,94.84,1,90
34,520,2,81.24,2,90
35,247,2,60.92,0,90
30,9,3,63.92,1,90
33,525,2,94.61,2,90
24,445,2,93.07,0,90
15,43,1,90.21,2,90
19,428,3,88.88,2,90
19,142,1,69.28,1,90
40,381,0,72.95,2,90
1,131,1,75.8,1,90
12,398,2,86.43,2,90
33,344,3,94.99,2,90
34,302,2,77.46,1,90
35,521,3,97.15,2,90
4,212,1,91.07,1,90
36,291,3,74.86,2,90
26,515,3,94.45,0,90
23,207,1,73.93,1,90
28,503,0,68.5,0,90
38,342,3,96.28,0,90
6,108,0,86.32,2,90
20,15,0,78.04,2,90
25,435,2,78.08,0,90
8,337,3,99.27,2,90
24,379,2,83.84,2,90
32,427,2,60.28,1,90
38,207,0,60.79,2,90
30,472,0,63.84,2,90
21,14,0,79.37,1,90
11,360,0,74.33,0,90
19,122,0,61.9,1,90
39,24,0,88.55,2,90
24,51,2,91.23,1,90
21,334,0,71.35,2,90
24,317,2,85.86,2,90
39,88,3,94.61,2,90
29,94,2,93.89,2,90
3,334,0,77.45,2,90
29,425,0,83.94,1,90
34,49,3,76.31,2,90
12,333,2,61.9,2,90
34,510,2,74.73,1,90
31,457,0,63.04,0,90
26,376,1,75.21,2,90
37,131,2,76.6,2,90
5,236,3,77.59,1,90
27,188,1,65.04,1,90
25,291,3,94.0,1,90
39,310,0,97.19,1,90
9,412,3,67.18,0,90
35,405,0,64.81,0,90
40,410,1,61.86,2,90
40,414,1,94.34,0,90
28,507,0,83.14,0,90
18,89,3,66.52,2,90
38,161,1,92.16,1,90
11,281,0,75.86,1,90
32,271,2,79.05,2,90
29,495,2,94.72,0,90
22,210,2,93.73,1,90
24,431,0,88.71,1,90
16,157,1,89.86,1,90
26,254,2,61.64,2,90
25,84,2,95.65,2,90
32,81,2,84.92,1,90
15,24,0,60.44,0,90
3,278,1,96.93,1,90
32,506,2,92.84,2,90
25,511,1,99.56,1,90
29,331,0,60.99,2,90
23,523,1,82.35,2,90
38,525,2,83.28,2,90
9,214,0,74.75,1,90
6,61,2,92.17,0,90
38,125,0,66.81,2,90
29,197,0,98.78,0,90
24,298,3,92.09,1,90
26,240,0,60.36,2,90
12,168,2,94.88,1,90
22,386,0,63.55,0,90
8,98,1,75.75,2,90
16,201,0,73.69,2,90
15,354,1,79.74,2,90
31,474,0,72.82,2,90
29,212,2,87.3,0,90
7,415,1,67.5,2,90
16,358,3,88.05,2,90
18,404,1,76.64,2,90
35,340,3,69.61,0,90
27,55,1,69.56,2,90
26,89,1,96.25,1,90
26,395,2,77.03,0,90
32,184,2,86.42,1,90
20,322,2,98.62,0,90
35,4,2,64.81,2,90
15,251,1,70.84,2,90
6,206,2,74.67,0,90
30,482,3,65.53,2,90
26,314,2,98.19,1,90
11,241,2,71.91,0,90
21,421,0,64.64,2,90
21,147,0,60.74,2,90
11,456,1,61.03,1,90
36,10,3,83.1,1,90
22,126,0,61.73,2,90
23,381,0,90.98,0,90
10,169,1,77.74,1,90
3,133,0,64.54,1,90
24,254,3,98.8,0,90
35,499,1,61.47,2,90
38,462,1,61.19,1,90
8,107,3,93.58,1,90
10,305,3,92.62,0,90
12,456,3,90.7,2,90
3,251,1,96.43,2,90
11,95,3,76.48,1,90
36,437,3,86.93,1,90
10,515,0,95.5,2,90
1,356,2,61.98,1,90
6,124,1,69.11,0,90
21,254,1,78.89,1,90
11,195,1,76.13,1,90
10,304,3,82.64,1,90
13,457,0,61.75,1,90
1,362,1,99.63,1,90
13,450,1,92.93,2,90
30,407,3,73.15,2,90
40,179,3,73.22,2,90
12,411,2,82.11,0,90
2,64,1,79.07,0,90
22,516,0,87.34,0,90
7,439,2,77.53,0,90
23,216,0,97.72,2,90
5,107,2,96.42,2,90
28,143,2,61.43,0,90
7,509,2,68.26,0,90
11,119,3,97.89,1,90
28,528,1,88.09,2,90
25,485,2,70.7,0,90
29,348,3,61.51,1,90
20,49,1,95.06,0,90
11,367,3,90.08,0,90
30,445,3,75.12,2,90
6,149,3,68.14,1,90
16,217,1,65.02,2,90
33,410,0,98.66,1,90
16,359,2,71.41,0,90
25,259,1,75.27,2,90
14,90,3,74.22,2,90
24,9,0,93.05,1,90
22,330,3,60.01,2,90
10,102,2,84.65,0,90
14,324,2,68.04,0,90
23,439,1,87.49,1,90
21,22,3,61.82,0,90
14,116,0,64.46,1,90
8,15,0,62.78,2,90
14,393,2,75.88,1,90
24,194,2,75.82,1,90
6,440,1,77.13,2,90
12,280,0,67.83,2,90
34,41,0,97.6,0,90
9,300,3,79.7,0,90
24,164,1,97.21,1,90
11,32,2,72.59,2,90
39,150,2,92.19,2,90
26,249,3,64.98,1,90
15,441,1,61.33,1,90
36,312,1,95.87,0,90
22,272,3,69.55,0,90
8,193,3,94.27,1,90
22,117,1,93.43,1,90
30,87,3,83.57,0,90
33,320,3,97.29,0,90
23,57,3,76.35,0,90
26,250,2,79.12,1,90
4,372,1,60.55,0,90
29,480,3,82.14,2,90
8,253,0,75.97,2,90
15,65,3,65.87,1,90
40,37,1,61.27,1,90
39,450,1,83.24,1,90
23,244,1,70.05,1,90
15,321,1,96.46,1,90
19,87,3,62.55,1,90
17,189,3,67.91,2,90
30,28,1,61.69,1,90
18,128,0,85.19,0,90
17,332,1,69.81,1,90
29,485,1,85.84,2,90
9,142,2,66.86,2,90
36,352,2,70.17,0,90
27,506,0,89.62,1,90
14,263,2,94.1,0,90
36,391,1,69.11,1,90
19,434,2,61.91,2,90
3,476,3,66.87,0,90
40,413,3,90.9,0,90
14,257,1,79.05,2,90
34,448,2,93.05,2,90
15,385,3,95.72,2,90
34,427,0,94.95,1,90
7,76,1,84.02,0,90
25,322,0,83.03,0,90
25,50,2,89.62,1,90
40,451,3,77.79,1,90
31,497,1,93.28,0,90
17,512,2,94.08,0,90
40,96,1,98.29,1,90
25,362,2,98.99,2,90
28,527,2,96.25,2,90
20,453,0,74.35,0,90
21,46,3,94.52,2,90
6,236,0,63.97,2,90
24,26,1,68.51,1,90
29,322,0,82.06,1,90
36,84,1,83.2,1,90
26,365,3,94.21,1,90
8,103,1,83.35,2,90
19,403,3,97.23,1,90
19,105,2,85.76,0,90
32,96,0,64.94,2,90
28,333,1,69.78,1,90
40,437,0,88.56,1,90
18,295,3,61.61,1,90
2,436,0,60.91,0,90
14,135,2,94.45,0,90
35,263,0,66.86,0,90
9,361,3,61.46,0,90
31,85,2,72.79,2,90
16,235,3,78.73,2,90
36,46,3,74.45,2,90
18,87,0,61.77,0,90
10,324,0,99.91,2,90
16,287,2,60.88,1,90
22,127,3,84.14,2,90
3,457,0,78.7,1,90
40,503,2,91.85,2,90
37,389,2,72.62,0,90
26,54,0,93.28,0,90
12,329,2,70.46,0,90
5,34,2,80.82,1,90
20,333,0,99.34,0,90
1,207,2,97.89,2,90
36,308,0,74.52,1,90
9,337,0,87.57,1,90
29,112,2,90.59,1,90
15,398,3,70.93,0,90
30,502,0,69.75,2,90
7,153,1,68.67,1,90
31,110,0,89.53,0,90
26,4,3,99.92,0,90
11,271,0,96.83,0,90
39,92,3,84.96,0,90
28,377,0,69.26,2,90
5,93,1,62.18,0,90
2,284,2,96.64,0,90
16,478,3,92.36,1,90
22,460,2,96.06,1,90
8,476,3,96.62,2,90
20,213,1,91.24,2,90
30,77,1,66.73,0,90
30,204,3,93.65,2,90
15,162,0,79.57,2,90
14,286,2,81.78,2,90
15,268,1,85.19,0,90
35,2,3,63.79,0,90
19,103,3,81.22,0,90
34,213,3,66.4,2,90
35,160,0,63.61,2,90
16,64,3,99.32,0,90
3,72,0,95.59,1,90
11,465,3,93.64,1,90
37,447,0,88.62,2,90
30,161,0,69.86,0,90
16,38,3,95.18,1,90
37,42,3,81.55,1,90
35,106,1,78.99,2,90
13,229,1,94.07,0,90
28,8,3,65.51,2,90
26,247,2,71.08,0,90
39,116,1,77.04,0,90
15,215,0,61.32,1,90
28,474,2,66.32,2,90
18,386,2,84.88,2,90
25,54,0,77.6,2,90
18,351,1,62.99,0,90
1,195,3,84.24,0,90
28,88,0,84.77,0,90
40,155,1,81.86,2,90
37,155,2,87.19,2,90
29,311,3,65.35,2,90
24,439,0,71.46,0,90
29,64,2,72.49,1,90
34,439,1,66.37,1,90
20,355,2,77.81,0,90
37,68,0,94.95,0,90
22,232,2,69.28,0,90
28,234,1,81.32,2,90
22,134,1,74.18,2,90
24,438,2,62.69,2,90
2,100,2,84.14,1,90
23,189,3,96.86,1,90
18,55,1,88.28,1,90
16,499,2,92.48,1,90
38,117,1,81.83,2,90
5,61,0,81.92,2,90
27,146,1,73.65,0,90
1,78,2,99.57,0,90
35,77,3,91.1,2,90
30,286,2,85.87,1,90
37,214,1,61.41,0,90
11,99,2,77.59,1,90
29,61,2,71.05,1,90
29,316,0,88.26,0,90
28,197,1,64.21,2,90
23,518,3,92.46,0,90
4,199,2,91.44,1,90
31,263,3,72.75,0,90
35,247,2,97.63,0,90
29,22,1,90.53,0,90
8,454,2,88.09,0,90
23,169,3,82.87,2,90
8,505,3,66.35,1,90
6,150,2,95.04,2,90
22,12,1,81.68,1,90
4,351,0,87.27,2,90
36,435,1,85.49,0,90
26,233,1,83.72,1,90
36,392,3,69.96,1,90
1,9,3,73.59,2,90
28,146,0,93.58,2,90
3,214,3,99.67,0,90
25,1,3,65.48,1,90
26,279,0,90.62,0,90
33,146,3,78.94,1,90
31,35,1,86.87,2,90
16,495,1,60.6,1,90
25,274,1,99.82,0,90
27,167,0,74.48,1,90
39,61,0,99.59,0,90
33,429,1,71.21,2,90
30,108,3,93.91,1,90
13,413,1,76.64,2,90
14,300,3,98.3,0,90
39,411,0,94.19,2,90
3,112,0,75.69,2,90
33,507,0,77.3,1,90
3,50,1,77.56,0,90
39,349,0,66.95,2,90
19,428,1,75.55,0,90
1,492,0,90.99,2,90
32,392,0,73.41,1,90
19,284,3,83.45,2,90
13,186,3,76.28,0,90
32,53,3,85.64,2,90
32,226,2,78.35,0,90
25,231,3,64.09,1,90
9,300,0,60.73,1,90
27,19,1,90.85,0,90
23,163,0,60.72,0,90
21,40,3,66.11,0,90
28,54,0,89.63,2,90
6,44,3,80.63,2,90
37,29,2,84.41,2,90
34,437,2,95.83,2,90
38,235,3,82.29,1,90
31,279,2,61.38,2,90
28,514,3,80.97,0,90
5,76,2,92.89,1,90
2,181,2,93.66,2,90
36,176,0,79.89,0,90
10,243,2,72.77,1,90
12,298,0,99.9,0,90
14,379,2,73.07,1,90
5,371,1,65.75,2,90
20,264,3,67.63,0,90
4,523,2,83.25,0,90
40,36,0,80.37,0,90
19,173,0,97.96,1,90
17,96,2,87.29,2,90
23,102,3,94.33,2,90
6,258,3,64.61,2,90
12,90,3,77.07,1,90
6,54,3,86.68,1,90
6,391,2,80.88,1,90
14,384,3,78.65,1,90
33,521,2,76.26,1,90
15,428,3,76.48,0,90
34,301,1,94.7,2,90
17,66,1,85.48,0,90
17,252,0,78.98,2,90
2,148,0,74.61,0,90
18,169,0,80.1,0,90
11,61,0,84.2,0,90
36,178,0,93.09,1,90
26,449,0,61.14,1,90
9,196,3,83.66,0,90
3,260,1,97.62,2,90
7,96,3,75.44,2,90
15,398,1,70.24,2,90
11,457,3,88.02,0,90
32,413,0,64.47,0,90
15,60,1,66.64,0,90
14,409,3,81.29,0,90
24,170,1,87.73,1,90
6,233,0,62.21,2,90
24,123,1,64.63,1,90
36,21,2,72.08,2,90
32,13,1,72.57,1,90
12,245,3,69.73,2,90
10,200,0,69.13,1,90
7,301,2,78.97,2,90
36,257,0,67.8,1,90
37,362,2,61.98,1,90
17,447,2,63.33,2,90
14,91,3,65.24,2,90
8,143,1,80.56,1,90
40,48,3,80.12,2,90
21,275,3,93.03,0,90
8,40,3,81.12,0,90
19,428,3,70.95,0,90
22,129,3,64.23,2,90
17,508,2,66.49,1,90
16,526,2,73.15,2,90
14,383,0,72.8,1,90
17,356,3,71.64,1,90
16,349,0,63.36,1,90
26,93,0,75.64,0,90
23,186,3,84.34,2,90
36,56,0,78.69,0,90
9,435,1,65.53,2,90
16,261,0,88.75,2,90
15,511,2,76.35,1,90
10,357,3,84.82,2,90
1,301,1,98.41,1,90
8,5,0,63.53,0,90
27,69,1,69.51,2,90
25,355,1,85.95,1,90
9,104,3,85.22,1,90
27,91,2,97.43,0,90
37,427,3,86.81,2,90
2,177,3,61.96,0,90
22,137,2,84.48,1,90
29,252,3,94.54,0,90
20,153,2,78.38,1,90
19,43,2,77.26,0,90
26,26,1,90.96,0,90
35,27,3,96.72,1,90
27,459,0,73.57,0,90
11,210,2,65.69,1,90
25,213,2,86.94,1,90
20,458,3,70.02,2,90
23,294,0,93.06,1,90
12,306,1,92.04,0,90
34,178,1,94.34,1,90
28,247,0,85.71,0,90
38,371,3,82.4,1,90
6,473,3,82.78,0,90
17,264,0,83.76,2,90
33,244,3,73.32,0,90
3,374,2,91.56,0,90
37,477,2,66.08,0,90
12,429,0,71.54,1,90
10,144,0,87.64,2,90
39,526,2,97.47,1,90
5,308,1,68.76,1,90
6,298,3,61.54,2,90
37,372,0,65.16,2,90
20,337,0,63.26,1,90
32,279,0,71.32,2,90
27,259,3,83.04,0,90
4,57,3,65.99,0,90
23,455,1,86.29,1,90
3,182,3,80.67,2,90
13,97,2,95.1,0,90
40,5,2,97.55,2,90
40,352,3,98.92,0,90
22,351,2,87.84,2,90
19,301,3,86.66,2,90
14,464,0,94.09,1,90
16,336,1,79.79,0,90
35,144,0,97.96,2,90
39,137,2,69.71,2,90
18,351,1,64.53,2,90
3,121,1,66.64,2,90
16,315,1,61.64,1,90
39,276,1,60.59,0,90
20,298,2,63.15,0,90
33,180,0,85.61,2,90
5,311,1,80.44,0,90
32,423,0,87.71,0,90
23,434,1,83.05,0,90
12,343,3,86.84,2,90
14,286,3,68.66,1,90
6,442,0,96.38,1,90
32,73,0,87.02,1,90
33,3,3,83.6,1,90
22,418,2,97.05,2,90
31,38,0,70.39,0,90
23,236,1,76.2,2,90
4,220,3,84.21,2,90
37,524,0,84.43,1,90
30,138,0,77.08,0,90
8,172,3,69.71,0,90
19,89,2,60.49,2,90
30,520,1,60.8,0,90
3,55,2,64.31,0,90
4,465,3,85.46,2,90
34,273,3,92.59,1,90
24,51,3,92.64,1,90
27,307,1,80.43,1,90
12,417,2,98.63,1,90
20,380,3,98.61,0,90
4,200,2,73.92,2,90
33,408,1,92.79,2,90
6,86,1,99.36,2,90
34,472,0,76.69,2,90
15,264,0,84.64,2,90
10,5,2,64.53,0,90
11,351,3,69.39,0,90
1,156,1,88.75,2,90
12,21,0,91.05,1,90
23,163,1,79.15,2,90
24,392,1,95.18,2,90
26,118,2,97.16,2,90
24,295,3,67.75,0,90
20,201,0,87.84,0,90
21,354,0,73.1,0,90
11,441,0,66.38,0,90
7,335,3,89.76,1,90
34,180,2,60.14,1,90
40,410,0,69.09,0,90
11,28,0,94.43,0,90
32,480,3,69.33,2,90
4,28,3,96.38,2,90
4,466,3,60.02,1,90
8,478,3,71.58,2,90
36,8,3,74.97,0,90
33,432,0,94.76,0,90
35,177,0,85.11,0,90
7,38,1,85.47,0,90
14,17,1,91.23,2,90
23,258,3,72.94,1,90
12,349,3,71.84,2,90
18,485,2,63.61,0,90
24,223,3,92.72,1,90
16,380,0,82.81,0,90
21,173,0,86.34,1,90
36,128,2,93.03,2,90
34,336,3,96.99,2,90
5,392,2,72.78,1,90
31,209,0,62.27,2,90
15,313,0,87.75,1,90
7,474,0,85.28,2,90
8,323,1,70.12,0,90
10,21,0,62.34,0,90
18,426,3,75.54,0,90
9,234,1,82.5,0,90
28,497,3,78.9,1,90
15,17,3,92.89,2,90
33,13,1,98.84,1,90
20,483,0,99.92,1,90
8,182,0,68.5,0,90
11,383,0,88.66,0,90
3,209,2,75.73,0,90
21,492,0,74.95,0,90
15,390,3,91.54,1,90
18,348,3,93.69,1,90
31,218,1,65.6,2,90
9,48,1,78.89,1,90
36,327,0,91.66,0,90
23,407,0,77.42,0,90
22,421,1,79.49,2,90
26,230,3,66.63,2,90
34,73,2,96.01,1,90
20,422,2,96.97,0,90
19,262,3,93.98,2,90
26,270,1,76.26,1,90
29,107,2,79.27,2,90
20,262,1,83.82,2,90
19,128,1,71.87,2,90
9,504,1,96.37,1,90
10,234,1,66.1,1,90
8,407,3,81.1,2,90
9,409,3,64.29,0,90
22,342,1,92.58,0,90
5,171,3,85.11,1,90
27,350,1,87.54,0,90
1,394,3,96.12,2,90
20,104,3,81.88,2,90
21,500,1,68.95,2,90
35,373,2,69.64,1,90
40,84,2,62.46,0,90
33,326,3,63.51,0,90
34,76,0,99.8,2,90
31,58,1,80.41,0,90
19,468,3,81.31,2,90
8,408,0,61.21,1,90
33,173,0,79.8,2,90
32,446,0,99.12,1,90
17,112,1,62.18,2,90
40,425,2,62.57,2,90
27,459,1,62.56,2,90
3,268,3,74.67,0,90
10,284,1,60.09,1,90
24,388,1,95.26,0,90
33,327,1,91.58,2,90
29,258,2,79.23,1,90
21,458,0,71.59,1,90
16,197,3,86.72,2,90
40,6,0,60.79,2,90
7,371,1,75.11,0,90
12,429,2,79.45,1,90
24,325,3,62.41,1,90
28,439,2,66.07,0,90
31,243,0,75.68,2,90
26,239,3,78.21,1,90
26,165,0,63.03,2,90
25,135,3,74.59,0,90
5,215,3,70.14,0,90
5,79,2,72.48,2,90
30,216,2,92.32,0,90
